cve_municipio,municipio,pob_total,pct_pob_analfabeta_15ymas,pct_pob_sin_basica_15ymas,pct_viv_sin_drenaje,pct_viv_sin_energia,pct_viv_sin_agua,pct_viv_piso_tierra,pct_viv_hacinamiento,pct_pob_localidades_menores_5000,pct_pob_ocupada_hasta_2sm,im_2020,gm_2020,imn_2020
14111,Valle de Guadalupe,6627,5.08757297748123,45.3554607831456,0.846304972041711,0.0453377663593774,0.891642738401088,0.241801420583346,12.7086696624756,100.0,60.1694915254237,57.2541336081359,Muy bajo,0.896520050265256
14112,Valle de Juárez,6151,8.02173913043478,48.0434782608696,0.702614379084967,0.833333333333333,0.42483660130719,0.980392156862745,11.8780097961426,100.0,69.3333333333333,56.2892011058668,Bajo,0.881410550200898
14113,San Gabriel,16548,6.61715057393653,46.4882660813777,0.895717554756456,0.411899313501144,1.89604445897352,5.02124877410919,20.1332702636719,69.1261783901378,70.7539619017128,56.2676647535904,Bajo,0.88107332089694
14114,Villa Corona,19063,4.97365191655237,42.6095222437482,0.247365024736502,0.150570015057001,0.274252527425253,1.25295762529576,17.2176303863525,55.4896920736505,71.4639814097599,57.4551970641766,Muy bajo,0.899668424161712
14115,Villa Guerrero,5525,8.72689938398357,50.1026694045174,7.25718443070207,4.01964350672972,6.74790833030193,6.18406693343034,18.170804977417,100.0,74.5609065155807,53.1203941707621,Medio,0.831791443706599
14116,Villa Hidalgo,20088,3.75570375570376,51.1182350210864,0.513946409859787,0.184621525871962,1.0378723616586,0.833291751908587,15.0518407821655,22.3715651135006,80.1578354002255,57.6087678929162,Muy bajo,0.902073129611335
14117,Cañadas de Obregón,4388,7.24284844796105,58.0215655588617,1.68834131873146,1.20921743098334,1.34610997033995,0.752908966461328,10.7681264877319,100.0,70.3343465045593,55.8449830188748,Bajo,0.874454713188247
14118,Yahualica de González Gallo,22394,6.0977767293743,47.8421327239088,1.14890943362355,0.686652903689076,2.25742751997128,1.0636388115968,11.1560106277466,35.2639099758864,69.0721649484536,57.4565186639166,Muy bajo,0.899689118574337
14119,Zacoalco de Torres,30472,4.30291052820697,41.885417335548,1.15641711229947,0.287433155080214,1.05949197860963,5.21724598930481,21.1717529296875,33.2337883959044,68.2876589647143,57.3808090186902,Muy bajo,0.898503610897137
14120,Zapopan,1476491,1.53514053779533,19.6370787750997,0.0235028280109075,0.0529262129098121,0.265273261445488,1.48197553017148,9.7734375,3.26950858488132,46.1487275474809,60.7295228613102,Muy bajo,0.950939809182093
14121,Zapotiltic,33713,3.94977350393388,38.3167360198106,0.136907116127658,0.441145151966899,0.739298427089355,2.2452767044936,15.8332405090332,19.140984190075,63.6279926335175,58.4852367080425,Muy bajo,0.915797411452207
